OrderNumber,TrackingID,ReferenceValue,ShipDate,StatusDate,ClearanceStatusType,CartonCount,PieceCount,Code,LookupDepot_Description,AssignedDepotCode,Accounts_Description,StatusType,Label
0034416591,104041,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99785,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99785,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99571,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,104041,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,104877,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,104877,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99571,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,96483,TVB000004568,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,88160,TVB000004568,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,96483,TVB000004568,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,90654,TVB000004568,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,88160,TVB000004568,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,94082,TVB000004568,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,90654,TVB000004568,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,94082,TVB000004568,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99831,TVB000004568,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99831,TVB000004568,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,103353,TVB000004568,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,103353,TVB000004568,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,104041,TVB000004568,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99785,TVB000004568,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99785,TVB000004568,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99571,TVB000004568,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,104041,TVB000004568,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,104877,TVB000004568,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,104877,TVB000004568,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99571,TVB000004568,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,96471,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,90642,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,90642,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,94070,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,88170,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,94070,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,96471,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,88170,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99559,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,104043,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,104043,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,104889,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99559,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,103341,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99819,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,104889,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99787,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99787,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99819,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,103341,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,96471,TVB000004569,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,90642,TVB000004569,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,90642,TVB000004569,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,94070,TVB000004569,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,88170,TVB000004569,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,94070,TVB000004569,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,96471,TVB000004569,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,88170,TVB000004569,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99559,TVB000004569,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,104043,TVB000004569,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,104043,TVB000004569,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,104889,TVB000004569,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99559,TVB000004569,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,103341,TVB000004569,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99819,TVB000004569,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,104889,TVB000004569,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99787,TVB000004569,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99787,TVB000004569,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99819,TVB000004569,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,103341,TVB000004569,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,88168,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,90644,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,88168,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,94072,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,96473,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,96473,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,90644,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,94072,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99821,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,103343,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,103343,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,104045,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,104045,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,104887,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,104887,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99561,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99821,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99561,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99789,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99789,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,88168,TVB000004570,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,90644,TVB000004570,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,88168,TVB000004570,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,94072,TVB000004570,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,96473,TVB000004570,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,96473,TVB000004570,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,90644,TVB000004570,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,94072,TVB000004570,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99821,TVB000004570,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,103343,TVB000004570,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,103343,TVB000004570,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,104045,TVB000004570,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,104045,TVB000004570,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,104887,TVB000004570,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,104887,TVB000004570,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99561,TVB000004570,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99821,TVB000004570,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99561,TVB000004570,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99789,TVB000004570,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99789,TVB000004570,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,88164,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,88164,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,90650,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,96479,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,96479,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,94078,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,94078,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,90650,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,103349,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99791,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99791,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,104047,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99827,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,104047,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,104881,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99567,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,104881,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,103349,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99827,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99567,0034416591,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,88164,TVB000004571,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,88164,TVB000004571,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,90650,TVB000004571,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,96479,TVB000004571,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,96479,TVB000004571,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,94078,TVB000004571,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,94078,TVB000004571,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,90650,TVB000004571,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,103349,TVB000004571,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99791,TVB000004571,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99791,TVB000004571,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,104047,TVB000004571,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99827,TVB000004571,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,104047,TVB000004571,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,104881,TVB000004571,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99567,TVB000004571,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,104881,TVB000004571,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,103349,TVB000004571,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99827,TVB000004571,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034416591,99567,TVB000004571,3/26/2020,4/3/2020,,0,8,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",300,In Transit U.S.
0034392500,106258,0034392500,3/24/2020,4/4/2020,0,0,2,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",212,Retrieve-Not Clearable
0034392500,106258,0034392500,3/24/2020,4/4/2020,0,0,2,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",212,Retrieve-Not Clearable
0034392500,106258,0034392500,3/24/2020,4/4/2020,1,0,2,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",212,Retrieve-Clearable
0034392500,105938,0034392500,3/24/2020,4/4/2020,0,0,2,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",212,Retrieve-Not Clearable
0034392500,105938,0034392500,3/24/2020,4/4/2020,0,0,2,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",212,Retrieve-Not Clearable
0034392500,105938,0034392500,3/24/2020,4/4/2020,1,0,2,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",212,Retrieve-Clearable
0034392500,105938,0034392500,3/24/2020,4/4/2020,1,0,2,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",212,Retrieve-Clearable
0034392500,106258,0034392500,3/24/2020,4/4/2020,1,0,2,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",212,Retrieve-Clearable
0034392500,86610,0034392500,3/24/2020,4/4/2020,0,0,2,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",212,Retrieve-Not Clearable
0034392500,89360,0034392500,3/24/2020,4/4/2020,1,0,2,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",212,Retrieve-Clearable
0034392500,98112,0034392500,3/24/2020,4/4/2020,1,0,2,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",212,Retrieve-Clearable
0034392500,95201,0034392500,3/24/2020,4/4/2020,1,0,2,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",212,Retrieve-Clearable
0034392500,92140,0034392500,3/24/2020,4/4/2020,1,0,2,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",212,Retrieve-Clearable
